id,salary
13973,4224330.5
12830,9653482.0
25858,12015967.0
24089,3890320.2
2140,6732092.0
10256,6781579.5
20520,6620451.0
14557,10010235.0
13354,6740435.0
4278,6666126.0
23671,8014395.0
16008,4567142.5
22802,4589596.0
12843,10370828.0
1318,16647055.0
5342,10101867.0
19589,10875092.0
20217,3101973.8
26301,4321886.0
19678,6266869.5
16803,4991386.0
20376,4528820.5
16598,4731078.0
19921,5029396.5
15871,12756718.0
8347,5234011.0
12109,4982146.5
19523,14341042.0
29164,7685112.0
28996,6463401.0
11340,7374753.0
6,4738298.0
10649,4422133.0
14762,6530223.0
21406,3772248.8
17631,16787856.0
12040,5250967.0
25922,6518848.0
14127,5059826.0
2007,4352203.0
5793,15665493.0
23418,4325012.0
7230,5275084.0
2532,4432620.0
29158,8716493.0
10608,8134994.0
6007,15093634.0
20533,5380139.5
3529,13827896.0
25324,5920396.5
21021,4382314.0
10909,5885238.0
19501,7092048.5
1111,12650041.0
25046,8160009.0
12445,7621196.0
19024,4198499.0
19426,6353067.5
7225,4463472.5
18541,9515920.0
27684,5848615.0
26213,8830779.0
29519,5712588.0
16622,15396169.0
27136,9630166.0
25426,4645057.5
1114,11415681.0
5684,5238877.0
27622,13183296.0
20355,8286466.0
6060,3848206.2
11869,3814862.5
24113,11431906.0
4796,4046450.0
26253,13903260.0
27828,4444163.0
4901,7793235.0
30678,4303262.0
4756,5766137.5
19290,4263956.5
6956,3222134.8
3045,5515699.0
31105,12815033.0
29897,5552609.0
5464,5589754.5
26464,4230465.0
6084,8716493.0
9383,3783227.0
22960,5047558.5
17107,4693291.0
23969,9264885.0
5805,10431157.0
18893,3313186.2
26066,4793186.0
12909,4191798.2
13636,6696233.0
5338,4062294.0
27932,7348375.0
9961,8628353.0
8233,11057260.0
8297,4707516.0
5851,9907024.0
13685,10736015.0
29844,5546883.5
15021,7083939.5
30074,4013857.8
11661,3222787.8
16015,6408923.0
17777,5022335.0
10046,12861564.0
20444,4465559.5
21617,4420614.0
17603,6978247.0
15477,3175392.8
26192,5947715.0
12163,3041226.0
6874,4611541.0
