id,salary
13973,15
12830,15
25858,15
24089,15
2140,15
10256,15
20520,15
14557,15
13354,15
4278,15
23671,15
16008,15
22802,15
12843,15
1318,15
5342,15
19589,15
20217,15
26301,15
19678,15
16803,15
20376,15
16598,15
19921,15
15871,15
8347,15
12109,15
19523,15
29164,15
28996,15
11340,15
6,15
10649,15
14762,15
21406,15
17631,15
12040,15
25922,15
14127,15
2007,15
5793,15
23418,15
7230,15
2532,15
29158,15
10608,15
6007,15
20533,15
3529,15
25324,15
21021,15
10909,15
19501,15
1111,15
25046,15
12445,15
19024,15
19426,15
7225,15
18541,15
27684,15
26213,15
29519,15
16622,15
27136,15
25426,15
1114,15
5684,15
27622,15
20355,15
6060,15
11869,15
24113,15
4796,15
26253,15
27828,15
4901,15
30678,15
4756,15
19290,15
6956,15
3045,15
31105,15
29897,15
5464,15
26464,15
6084,15
9383,15
22960,15
17107,15
23969,15
5805,15
18893,15
26066,15
12909,15
13636,15
5338,15
27932,15
9961,15
8233,15
8297,15
5851,15
13685,15
29844,15
15021,15
30074,15
11661,15
16015,15
17777,15
10046,15
20444,15
21617,15
17603,15
15477,15
26192,15
12163,15
6874,15
26874,15
30436,15
2910,15
9370,15
4282,15
19665,15
18152,15
19994,15
27871,15
8346,15
16811,15
3415,15
14944,15
22610,15
22191,15
21040,15
244,15
23743,15
1332,15
16024,15
31671,15
5178,15
11695,15
31375,15
29,15
7416,15
27331,15
14271,15
13359,15
28918,15
29510,15
6774,15
28684,15
11617,15
17875,15
30277,15
13913,15
28102,15
22615,15
24816,15
26942,15
417,15
4345,15
1019,15
11509,15
12458,15
23475,15
2834,15
25327,15
5924,15
11919,15
3587,15
6072,15
7816,15
27266,15
30794,15
19303,15
22074,15
17451,15
4731,15
20778,15
19292,15
30360,15
4842,15
28392,15
7653,15
30986,15
28822,15
9644,15
4547,15
5902,15
20663,15
1667,15
21903,15
1727,15
12234,15
10991,15
29472,15
9126,15
28256,15
21337,15
18139,15
5021,15
1020,15
9082,15
30123,15
17005,15
18075,15
12640,15
20784,15
30534,15
3584,15
15275,15
4396,15
8816,15
9005,15
25835,15
24179,15
26046,15
29245,15
11408,15
28609,15
16264,15
22949,15
8294,15
8805,15
28981,15
25111,15
27300,15
708,15
15876,15
30524,15
9510,15
3611,15
22315,15
16128,15
15024,15
11387,15
4011,15
1367,15
12114,15
7481,15
9019,15
8020,15
2241,15
13370,15
12845,15
27066,15
19918,15
18481,15
26080,15
1807,15
12810,15
18900,15
25892,15
21787,15
8861,15
4470,15
14140,15
16520,15
3784,15
24522,15
31155,15
21393,15
30817,15
24553,15
13737,15
4629,15
29260,15
19821,15
373,15
2787,15
318,15
2077,15
6336,15
12380,15
31355,15
6843,15
12578,15
2341,15
15567,15
28523,15
31597,15
27130,15
27970,15
12321,15
1515,15
6881,15
2955,15
18321,15
11989,15
22017,15
31109,15
14069,15
15555,15
582,15
4799,15
29240,15
29212,15
24596,15
4535,15
18294,15
14784,15
2984,15
4932,15
5284,15
643,15
3063,15
23983,15
4582,15
159,15
18391,15
29342,15
2014,15
1416,15
1967,15
19862,15
13742,15
1772,15
1634,15
16119,15
2064,15
12701,15
7061,15
12862,15
14218,15
30138,15
3446,15
7649,15
1102,15
17170,15
12292,15
8982,15
11736,15
27896,15
31531,15
5524,15
23254,15
23351,15
12324,15
14366,15
25932,15
29216,15
24261,15
24564,15
7100,15
21647,15
18243,15
5781,15
15540,15
27950,15
13641,15
12582,15
14265,15
16478,15
8140,15
3809,15
5391,15
6279,15
5906,15
12527,15
4216,15
17345,15
7520,15
28825,15
27008,15
14280,15
8662,15
5135,15
13414,15
25378,15
15045,15
11009,15
4279,15
26453,15
20948,15
10361,15
15267,15
25220,15
29321,15
18621,15
18489,15
10282,15
25082,15
10653,15
12093,15
10350,15
21075,15
22726,15
17317,15
20288,15
8226,15
23650,15
16940,15
22557,15
17374,15
22448,15
10013,15
18961,15
15420,15
20406,15
20337,15
16979,15
1339,15
25600,15
17214,15
22834,15
1135,15
4957,15
31092,15
3624,15
28655,15
3365,15
31745,15
30719,15
31089,15
12877,15
13881,15
2074,15
27023,15
31476,15
20347,15
26359,15
2896,15
25844,15
12251,15
24781,15
3906,15
3982,15
28890,15
23542,15
17476,15
18147,15
9182,15
26108,15
20082,15
21093,15
11743,15
25334,15
5401,15
3142,15
18708,15
21073,15
16566,15
30212,15
16354,15
5488,15
14482,15
29617,15
3855,15
19915,15
181,15
20904,15
19540,15
10674,15
1955,15
26574,15
16947,15
14759,15
15496,15
31185,15
18837,15
31578,15
31582,15
12671,15
9859,15
18563,15
5725,15
1440,15
6006,15
8981,15
19654,15
27360,15
7297,15
13625,15
2977,15
11579,15
22488,15
3854,15
4858,15
31101,15
29344,15
17729,15
2867,15
14132,15
12148,15
25584,15
18190,15
21761,15
21395,15
4524,15
26352,15
586,15
93,15
9822,15
408,15
25295,15
9538,15
11168,15
26205,15
12960,15
22713,15
172,15
15116,15
2076,15
2020,15
19891,15
17482,15
18119,15
15686,15
20491,15
5002,15
18970,15
21763,15
5345,15
21461,15
28748,15
22925,15
21163,15
18572,15
6590,15
24863,15
1685,15
26024,15
3355,15
14070,15
5111,15
1966,15
30624,15
5220,15
8343,15
16926,15
10707,15
19770,15
21934,15
9256,15
28958,15
17578,15
19972,15
16613,15
25118,15
12661,15
2516,15
30735,15
18418,15
18385,15
26973,15
1947,15
2656,15
31247,15
18967,15
23854,15
1154,15
14428,15
6687,15
17045,15
18493,15
23287,15
12918,15
11864,15
4702,15
19186,15
13264,15
26291,15
19331,15
26081,15
14049,15
16592,15
3481,15
1142,15
18269,15
17950,15
30778,15
19135,15
20793,15
5307,15
31426,15
11548,15
22043,15
15886,15
19521,15
27289,15
6592,15
10291,15
21228,15
19993,15
23656,15
9973,15
29094,15
17573,15
7539,15
16071,15
29156,15
723,15
3469,15
17403,15
11081,15
11645,15
26047,15
10813,15
21134,15
30884,15
4114,15
29291,15
13430,15
20547,15
25492,15
27557,15
3062,15
15150,15
227,15
12684,15
25853,15
28014,15
21753,15
9073,15
13327,15
7487,15
364,15
27908,15
27627,15
25374,15
610,15
10541,15
21823,15
17546,15
2234,15
4283,15
30816,15
3833,15
8045,15
23826,15
28486,15
7810,15
19138,15
26429,15
639,15
17873,15
13251,15
7377,15
17093,15
20445,15
30058,15
477,15
6064,15
18325,15
13282,15
22316,15
30211,15
30042,15
16191,15
14807,15
27497,15
25978,15
8845,15
7051,15
22711,15
1957,15
6981,15
7048,15
28913,15
19800,15
27892,15
5152,15
13124,15
3696,15
8523,15
7583,15
10385,15
316,15
12472,15
3921,15
27800,15
26774,15
24988,15
9857,15
16137,15
17596,15
1989,15
13580,15
21523,15
18582,15
25534,15
16679,15
27898,15
20156,15
17433,15
28156,15
11274,15
30007,15
6367,15
21521,15
25563,15
29709,15
4828,15
12449,15
26851,15
17933,15
11406,15
4264,15
29429,15
2644,15
11194,15
17860,15
23212,15
2294,15
8381,15
678,15
23513,15
2862,15
4290,15
4138,15
22559,15
4970,15
26985,15
28494,15
14924,15
23193,15
20794,15
15063,15
25435,15
10114,15
16620,15
12589,15
8454,15
2764,15
6867,15
31672,15
16963,15
5132,15
27407,15
30691,15
16069,15
15481,15
12016,15
1765,15
19508,15
27742,15
8493,15
1787,15
15516,15
11237,15
6474,15
24477,15
6566,15
5001,15
13670,15
1246,15
13577,15
3493,15
26693,15
27636,15
16440,15
9451,15
10141,15
29417,15
13396,15
6494,15
31269,15
24129,15
8977,15
22887,15
8386,15
31334,15
30644,15
1143,15
7345,15
9385,15
1609,15
22640,15
19091,15
13376,15
12672,15
3714,15
618,15
1320,15
5676,15
16431,15
25214,15
4724,15
15703,15
17831,15
24875,15
16075,15
23092,15
8720,15
28187,15
17469,15
5167,15
15832,15
24310,15
31718,15
23942,15
12510,15
8941,15
18002,15
8902,15
27763,15
21973,15
20519,15
5421,15
28845,15
5156,15
24066,15
13597,15
27523,15
10751,15
31494,15
22159,15
4969,15
29436,15
3016,15
29421,15
8243,15
19657,15
21925,15
20063,15
27047,15
30588,15
15760,15
11641,15
15761,15
12716,15
17774,15
25678,15
11689,15
